content,gender,userlevel,score,ticket
这么多年过去了，指环王依旧是最好的史诗电影。最近几年史诗类电影少了很多，以至于我对这类电影都有些许的陌生，这也成了我在观影过程中感动流泪的原因。后半部分那些义无反顾的前赴后继，那些勇气与力量的交相辉映，那些震撼人心的雄伟场面，最终成就了这部王者无敌。阿拉贡，甘道夫，弗罗多，无论是扭转乾坤的天生王者，还是守卫城池的精神统帅，亦或是负重前行的关键先生，他们最终都成为了各自轨迹中的王者。其实，每个参与了这场中土决战的成员，都是真正意义上的王者无敌。指环王系列的魅力不仅仅在于宏伟的场面，更在于对特定人物的刻画，也在于对整个人类群像的描绘，有阳光的地方就有影子，生死的导向也许只在一念之间。最近几年个人觉得最接近史诗的场面是复联4的最终决战，不过那时的眼泪更多来自于死而复生，而指环王则来源于向死而生。就像阿拉贡所言，也许有一天人类会丧失希望，但是绝对不是今天。那些从彷徨到坚定的眼神，像极了生活中无数的你我。这是人性的缺陷，也是人性的魅力。叹服导演对于多线叙事节奏的把控，跨越空间的时间线剪辑流畅至极，同样折服于十多年前的画面与特效，配合激光4K放映机，虽为重制4K观感依旧极佳，堪称一场视觉盛宴。,1,3,10,1
最好的科幻片，没有之一，三个多小时，没看够，超级超级好，完美！,1,2,10,1
挺好看！就是这罗汉国的骑兵太磨叽来的有点晚啊！盟军来的速度快点就完美了！嗯嗯，霍比特人最可爱！最伟大！喜欢霍比特人的家园！太美了！简直就是梦想家园啊！嗯，就这样！,1,2,10,0
魔戒三部曲， yyds,0,3,10,1
宏大的战争场面，bgm在不同场景里过渡的很自然，再看多少遍都不腻,1,4,10,1
唯一的遗憾可能就是没在电影院看上导演剪辑的4小时的版本,0,3,10,1
是时候去补票钱了！电影院一定要等我两天！心中的最佳影片，没有之一。能达到十分的必然是无可挑剔的影片，这种宏大的世界观，要的就是作者写得好，剧本完成的好，导演拍的好，演员演的也好，试想那个时代，能有这种影片，太牛逼了。精灵射手的不食人间烟火的帅，人类王者充满荷尔蒙的帅，矮人的幽默，最让人感动的是霍比特人的友情，哭点都出来了，这是一部我内心永远无法逾越的电影，为此我都不敢多看，生怕毁了我心里他的神圣感。,1,2,10,0
非常好看的。,0,3,10,0
心疼索伦被偷家,1,2,10,1
三部曲里王者无敌是公认的最经典的宏大的世界观，会让你始终沉浸在故事里，根本没感觉到三个半小时有多么漫长，看，绝对是一种享受。我是在电脑上就看过3，4遍了，一点不会腻。 推荐,1,3,10,1
完美，如果是3D效果更好,0,3,9,1
非常好看，我很喜欢,0,1,9,0
好莱坞第一系列电影,0,4,10,1
ok I'll,0,3,9,1
史诗级影片！,1,3,9,1
首先，我是一定要打10分，因为指环王三部曲给我的力量是长流不息的。有的时候我会时不时想起指环王里面的一些情节。我先后在电影院看完了三步，在之前上高中的时候其实我就看过一遍的。同样是经典，如果哈利波特给我的魔幻世界打开一扇门，指环王和霍比特人为我树立了一个魔幻世界观。最后我想说三部曲里面还是第二部最好看哈哈，最后阿拉贡真帅！！！,1,3,10,0
指环王三部曲永远的神。,0,5,10,0
画面太美很振憾,0,3,9,1
没有加长版少很多细节，但是imax大荧幕看洛汗冲锋是真的爽！,0,2,10,1
指环王三部，共计九小时二十分钟送戒指到魔多的熔岩中用了八个小时四十分钟,0,4,10,1
好看，精灵王子真帅,0,3,10,0
指环王，永远的神！,1,3,10,1
剧情紧凑，同上部电影故事连灌l。场面有科幻和动画们战斗场景，搏斗激烈l演技不错值得观看l,2,4,9,1
经典之作值得重映。,2,2,10,1
影片的最后 弗罗多跟随甘道夫与精灵前往阿门洲疗伤  许多年后 一百零二岁的山姆在妻子的去世后也前往了阿门洲  与老友弗罗多再一次重逢。。。,0,3,10,0
经典中的经典，看了N遍了，还是在电影院看，爽！！！,1,4,10,1
我心中最好的史诗巨著,0,4,10,1
托尔金老爷子yyds,0,3,10,0
虽然是十几年前的作品，但那个时候我没有看过，现在用IMAX看，太过于震撼了，依然觉得励志、恢宏磅礴，感人至深！,0,3,9,1
04年看的时候还是个孩子，不能感受到史诗的氛围，如今再看是别一番滋味。经历过离别，经历过失去，虽然不如影片中那般耀眼，那般恢宏，但也是我无二的人生体验。中土世界，也是我的世界。,1,2,10,1
删减比较多，完全是为了怀念,1,2,9,1
重温旧梦，还是那么感动，值得回味,1,3,9,1
十分震撼，十分感人，主角人物们靠着勇气和坚定的信念战胜邪恶，让人备受感染,0,2,9,1
非常清晰非常值得看指环王三经典中的经典亲情友情爱情有泪有笑有迷茫有坚定有一心赴死有绝处逢生,0,2,10,1
为山姆和弗罗多感动热泪盈眶，差点没忍住！,0,3,10,1
非常不错的电影 现在来看依旧经典,1,2,9,0
虽然是老片，但看了一下还是有感觉的，加油加油加油！,1,2,7,1
中土世界太棒了！,2,2,10,1
不是第一次看了，还是怅然若失。虽然电影激动人心的大场面非常多，大概还是最后西渡的场面回味的更久……,0,3,10,1
圆了多年的遗憾，只可惜很多精彩镜头都被剪掉了,0,3,9,1
信念、友谊、责任刚铎之主已经归来，王者无敌！,1,3,10,1
世界上最好的电影 没有之一,0,3,10,1
巨幕 音效,0,2,10,0
太好看，每一部都看到，今天一上映就跑来电影院看,2,2,10,1
看一次哭一次，我永远喜欢洛汉的白公主，执盾女士,0,2,10,1
指环王粉。基本每年都看一次。重映刚好支持一波,1,2,10,1
永远的指环王,1,3,10,1
指环王的前两部还在我眼前萦绕，余音未了，没想到这么快王者无敌又在国内重映，魔戒迷们终于可以大饱眼福了！本片是“指环王三部曲”的终结篇，还没有哪部电影里的人物让我如此着迷，随着结节的发展，里面的人物真是太喜欢了，都是杰出人才，有一种发自内心的，无以言表的钦佩！一部好的电影，必然有几个固定的要素组成:美好的画面，动人的音乐，精巧的构思，出色的剧组成员，当然，这些都必须建立在一个经得起时间推敲的好剧本之上，指环王不知是否是“后无来者”但必定已是“前无古人”，它注定是魔幻电影里程碑似的杰出代表。很多人把它当作纯粹的魔幻电影，但实际上，影片所展示出的内容远远超出了魔幻的范畴，影片的导演手法向我们展示了一个天马行空，充满着神奇瑰丽色彩的世界，一个影射现实却又游离于现实之外的世界！魔戒的“魔性”存在于每个人的心中，那就是人类的贪婪，在现实中魔戒随处可见，金钱，美色，诱惑你心志的东西，关键的就是你怎么去战胜，打败他！而你战胜了贪婪，那你就成为了伟大的弗罗多。指环王在电影之外所表现出来的崇高都无愧于它所包揽的奖项和票房。,1,4,10,1
友情与勇气的史诗，永远不可复制的经典,1,3,10,1
传奇，经典之作。,2,3,10,1
永远为战士冲锋的号角声感动，所有的故事都未完待续,0,2,10,1
人类之伟大！在于面对灾难时，勇往直前，舍我其谁！尤其喜欢王者整合骑兵时，视死如归，奋勇向前！冲向毁灭冲向世界的终结……却开启了人类统治世界新纪元。甘道夫，白袍使者召唤正义联盟，阿拉贡，王者荣耀这个世界回归和平时，护戒使者却乘上诺亚方舟，驶向希望与未来！这个世界，希望永远在，永远热泪盈眶！！！,0,3,10,1
不留遗憾惹！,1,3,10,1
毕竟是获得过奥斯卡的电影棒棒哒,0,2,10,1
太经典了，喜欢魔戒的一定要去看 推荐,1,2,10,1
满足了！虽然删减了很多。,0,2,10,1
圆梦，超级无敌好看特别是烽烟台燃起来的那种感觉，直接落泪还有一次落泪就是洛汗骑兵冲锋时，真的太好看了,0,2,10,1
三部中最好的一部。,0,2,10,1
20年，什么时候能再重映，仿佛回到故乡。。。,0,2,10,0
五星不解释！IMAX三部都解锁了，心满意足。,0,4,10,1
经典永不过时,0,3,10,1
剧情很紧凑，画面很享受，演技一流，大家快来！,0,2,10,1
重温经典完美完结,0,4,9,1
友情（爱情），女权，忠诚，欲望，战争，多线叙事，大场面调度，阿拉贡召唤绿色军团，精灵王子单人solo合力出击，今年看过肾上腺素分泌最多的封神之作，201min？这是个加分项。,0,3,10,0
文艺复兴,2,2,9,0
三个小时的视觉盛宴,1,3,10,1
还要再看！！,0,2,10,1
王者无敌！！,2,3,10,0
还是那么经典，指环消失，王者无敌,0,3,10,1
画质绝佳啊，不过人真的好少，上百人的影厅就我一个。。,0,2,10,1
无论看多少回，都会热泪盈眶,2,2,10,1
最后一部了，圆了00后没电影院看过的遗憾。莱戈拉斯永远的王子，自由自在的小精灵！也get到了人皇的帅哈哈哈。洛汉冲锋差点泪目（憋回去了）。甘道夫最强近战法师！一切都是最好的样子，不论我是十几岁二十几岁，还是七老八十了，中土永远在那，他们永远是最初的模样！感谢相遇～,0,1,10,0
虽然是20年前的电影，但是经典就是经典。史诗般的剧情，优秀的视觉特效，波澜壮阔的配乐令人心潮澎湃。真的希望三部能连续播放。,1,2,10,1
特效好看，剧情也很好呀,0,3,10,1
愿双圣树的光辉永远照耀于每一个阿尔达子民中土世界永恒,0,2,10,0
无论看了几遍，都很感动,0,3,10,1
三部曲 终于在电影院里看完了 salute～,0,4,10,1
无须多言，好看都不足以形容,1,3,10,1
魔戒三部曲史诗级经典巨作！！还有前作霍比特人也值得一看(魔戒从道具到服饰场景，甚至是夏尔镇都是一比一真实打造的，这二十年前的电影史传奇不值大家几张电影票吗,0,2,10,1
必须满分！！全程无尿点，200分钟结束还意犹未尽！！！！！！ 推荐 画面 剧本,2,2,10,1
非常棒！史诗大片。希望之后更多的大片可以重映。,2,2,10,1
80后很多的毕业生应该也像剧中的霍比特人一样想去大城市冒险,1,3,10,1
20年后还是在幻想片中巅峰的神作,0,2,10,1
棒极了，结局很感人，战争场面很震撼！！赞赞赞！！！,0,3,10,1
绝对的10分！,2,2,10,1
超级赞！已经买了后两天的票准备多刷！,1,2,10,1
这部电影以前上映过，现在只不过是重新播放，看着倒胃口，没意思,1,2,2,1
必须九分。场景是没说的，地球上全部的高山，大川，湖泊，森林，海洋，全都有。音乐十分震撼，夏尔之歌，一听就感动的热泪盈眶。剧中的情谊，友情和正义战胜邪恶的情绪都十分到位。唯一的缺点，是那个大毒蜘蛛和那些奥克们，太恶心了，都不想看,2,3,9,1
音效很棒。完美,0,2,10,1
一部比一部精彩，很好看的片子！,0,2,10,1
我真的真的很庆幸能看到这个电影，膜拜，无比膜拜,0,3,10,1
任何评价，对指环王三部曲来说，都惨白无力,0,3,10,1
战争场面气势磅礴，人性展现细腻传神，演员演技高，而且男帅女美，十年前的电影现在看仍然十分震撼，真不愧是传世之作。,0,5,10,1
似乎删减了，不过画质清晰了很多，还是那么振奋人心且感人,0,2,10,1
删减了太多了，好多经典场面都被删掉了，看着不舒服啊，幽灵军团干海盗那段也没了,1,2,5,0
依旧燃爆，给力,0,3,10,1
太牛啦！太帅了！,0,2,10,1
场面很宏大，看的特别过瘾，阿拉贡也太帅了叭，全员都超喜欢！！！,2,2,10,1
好的呢宝贝王者,0,3,9,1
好看！！！！就是打刚铎的后面部分我要看未删减版！！！小叶子和吉姆利喝酒也没了！！！,2,2,10,1
电影是满分，除了这为了过审被各种删减了n多地方是真滴恶心外没有任何槽点可言。,0,1,9,1
不管是配乐亦或是画面都是顶级 期待看到更多重映的国内外经典大作,1,2,10,1
指环王yyds不好看来打我！,1,2,10,1
两个字，完美！,1,3,10,1
好看，20年前的片子，依然是大片,2,4,9,1
三部都追完了非常满意,0,2,10,1
三部曲完结。护戒小队使命完成，而我的使命责任之路才刚刚开始…,1,3,10,1
非常喜欢这个电影，很好看,0,4,10,1
看完之后，精神升华，灵魂超脱。,1,3,10,1
经典就完事了,0,3,10,1
删减很多，不过还是很爽,1,5,9,1
无话可说，永远的神，永远无法超越的天花板,2,2,10,1
一些院线剪了的比较主线的剧情①Saruman被Grima刺伤坠落而死，并非被树人囚禁在塔里。②阿拉贡搬幽灵兵受挫，一行人逃出地穴后幽灵王才同意出战，三人在河岸指挥幽灵兵上船剿灭海盗（之后才坐着他们的船赶去支援刚铎）。③甘道夫带着Pippin回上层救法拉米尔，途中遭遇安格玛巫王。甘道夫的法杖被毁，眼看不敌于巫王的时候城外响起洛汗的号角，巫王被引走（所以甘道夫制止摄政王的时候拿了门卫的长矛，因为他的法杖已经没了）。④甘道夫认为大魔王不会吃声东击西这一招，阿拉贡拿着西方之焰宝剑，通过真知晶球亲自向大魔王宣战，以确保大魔王上钩。⑤一行人到达黑门时大魔王派出一位发言人（长得极丑，被剪也是可以理解的），他拿出Frodo的秘银甲试探远征队，也动摇了他们的信心。阿拉贡拔剑杀了发言人，“我不相信他说的。”其他还包括Legolas和Gimli在庆功宴上比赛喝酒的一些可爱片段，蓝光加长你值得拥有,2,3,10,1
完美 场面刺激 女朋友把我的手抓的紧紧的 开心,0,2,10,1
至尊戒驭众戒，至尊戒寻众戒至尊戒引众戒，禁锢众戒黑暗中现实生活就像魔影，愿你永远有不死的英雄梦想,1,2,10,1
啊啊啊指环王yyds！！！,0,2,10,1
2021.5.14 中雨，下午早早的从小店出来，为了来看心心念念的指环王，十几年过去了，还是被指环王里的爱，责任，友谊，勇气，信念感动着！最让我动容的依然是山姆，永斗巨型蜘蛛，单枪匹马闯魔洞，一路陪伴佛罗多到末日火山口！忠诚，无畏，勇敢！其次是洛汗国国王希尤顿，勇敢战斗，背负丧子之痛，最后被安格玛巫王击成粉碎，看到侄女依然说：I know your face!太心疼，不过这对戎马一生的希尤顿王来说，也不失为一个好的归宿！甘道夫，精灵王子…太多让人动容的角色！指环王是我一生中最爱的电影，没有之一，情怀太深，难以释怀，今天踏雨观影，至情怀，至我们共同热爱的指环王！,0,3,10,0
经典一直下去,0,2,10,1
别了，我的中土，带着魔戒继续上路。最后谢谢几位安静听完片尾的保洁阿姨。,1,2,10,1
名留影史的完美电影！,0,3,10,1
颤抖!眼泪!永恒经典中的经典!感谢重映!,0,3,10,1
满满的十分！正义与善良终将战胜邪恶！,0,3,10,1
非常震撼，前两部铺垫后的人物和情节都达到了一个饱满的爆发点。,2,3,10,1
经典震撼 史诗巨制,1,3,10,1
漫长历程终于走到尽头，伟大的作品，宏大的电影。永远值得反复看。,1,2,10,1
永远是我最爱的电影,1,3,10,1
终于，中土总在,2,3,10,1
为中土流泪永远值得,0,2,10,1
前无古人，后无来者,0,3,10,1
我只能说，指环王三部曲，永远的神。,0,3,10,1
最好的结局！,0,3,10,1
 推荐courage,0,2,10,1
就像一场梦，醒来还是很感动。,0,2,10,1
重温经典，现在看都是很宏伟的制作！细节把控和人物关系都值得学习！现在的导演再难去把握那么多角色了,1,4,10,1
一生必看佳作,0,2,10,1
绝了 放到现在都是经典,1,3,10,1
太棒了！值得,0,2,10,1
 画面画面没啥说的了。最终决战场面更大，阿拉贡称王！结局圆满,1,5,9,0
剧情泪目不错,1,5,10,1
整体一流，很庆幸有生之年能在影院看一遍指环王，还想来个三部曲马拉松，不知道前两部还会不会排片。另外这个第三部是以前的院线版吗？我怎么记得莱戈拉斯爬大象这段是后来才拍的？另外剧情没了阿拉贡三人夺船这段，感觉他们突然坐船带亡灵出现在白城有点突兀。巫王对战甘道夫片段没有感觉有点不够排面，导致王女把他打死那段没那么震撼，还有“没有一个男人能杀死”巫王这个翻译太醉了，其他都还好。但还是觉得值10分，与情怀无关，就是觉得值，名副其实的电影史上巅峰。,0,2,10,1
三部曲全补上了！完美！每一部看完后都有让人思考的地方，这是优秀的影视作品该有的样子！荡气回肠的刚铎保卫战看得热血沸腾！最后在火山口的心理描写又描述的恰到好处！只想感叹一句，什么时候能再有这么好的作品啊！这样的作品百看不腻啊！这样的作品百看不腻啊！！！,1,3,10,1
还是那么好看，喜欢,1,2,10,1
阿拉贡阵前那段真棒！这次复映删了不少,0,3,10,1
无需多说，真正的电影,1,3,10,1
“我无法替你背起负担，但我可以背起你”,2,2,10,1
太棒了，吹爆魔戒,0,2,10,1
眼泪猎手，重新再看一遍感觉理解了宰相悲痛的心情，那句“甘道夫你很明智但没有智慧”真的是！！！,1,1,10,1
一口气追了三部曲，特别经典，弥补了当年的遗憾,1,3,10,1
永远的指环王,0,2,10,1
Time can’t cure everything. Farewell， friends!,0,4,10,1
场面壮观宏伟非常好看。,0,4,9,1
没什么说的，yyds,1,3,10,1
剧情紧凑，特效吸引眼球，配乐动人心弦，完美！,0,2,10,1
太好看了！！,0,3,10,0
好看，赞赞，特效剧情都好,2,2,8,0
最早是小时候，邻居家电视看指环王，十几年里陆陆续续看了好多遍，也看过原著，佩服作者创造语言和故事的能力，更佩服导演能将魔幻剧情高度还原的本事。,1,2,10,1
指环王最后一部，果然最好看，不仅仅体现在人物的刻画，尤其是刚铎之战的战斗场面，以及死灵军队的到来，都令人非常震惊，对于人物，经过前几部的铺垫，阿拉贡成为了一个真正的王者，而弗罗多更是来到了烈焰山口，但是刻画最好的一定是最好的朋友山姆，经过前几部的铺垫，山姆在影片的最后为我们诠释了什么是友情，在整部影片他也是我最喜爱的人物。影片还有一点点遐思，就是有删减片段，虽然不是太影响观影，但是确实会使前后的剧情有一丝的割裂。,0,3,9,0
除了删减太多外，完全完美！,0,2,10,0
指环王系列在电影院全部看完了,0,3,10,1
是不是完整版,0,1,0,0
不用多说的燃，心中最经典没之一,0,3,10,1
王者归来，此生无憾！,1,2,10,1
真的是棒极了,2,2,10,0
每次冲锋都热泪盈眶！结尾一直在笑，为中土感慨，也为导演最后拍的不知道是卖腐还是真友谊笑，不得不说，山姆还是牛比，得到了弗罗多的吻回家之后还有一手，弗罗多与精灵族和甘道夫踏上不归旅，他他娘回家二胎都有了 推荐,2,3,10,1
完美，宏大，感人,2,2,10,1
我心中的神作！,0,3,10,1
完美极了！精彩绝伦 推荐,2,2,10,0
指环王三部曲看完了，以前演没有看，估计也看不懂，就像当时看泰坦尼克号也不懂一样。今天最后一部王者归来没看时期待，看完了不舍。阿拉贡，山姆，还有甘道夫……好多个片段眼泪在眼眶打转。其实，没有山姆，弗兰多也到不了……,0,2,10,1
爱和善良会让生活更加灿烂，感恩爱和善良,1,4,10,1
感觉和小时候看不一样，但依旧好看,1,2,10,1
虽然看过很多遍，但这还是第一次在电影院看。绝好的史诗级电影。亲情友情爱情，感觉整个人生都在其中。这次重影唯一不足就是删减了很多，导致情节有点接不上,0,2,10,1
荡气回肠 经典永远是经典,0,2,10,1
没搞懂最后那个霍比特人为啥要背井离乡？,0,5,9,0
一部电影的伟大之处不单单在于只引起共鸣就足够了，而是会影响你的情绪，改变你的思考方式，甚至转化你的世界观价值观。指环王系列的故事耳熟能详，DVD，高清资源，看了无数遍，但这次系列重映，在大荧幕上感受，对于我来说绝对是不一样的体验和感悟，一坐三个小时多，如今的那帮习惯了短视频几分钟看部电影的人来说，是难以想象和接受的。不论对错了，只说我的感受，魔戒代表着一切欲望，毁了它，才是救赎……,1,4,10,1
前俩部我都打了满分，这部不打满分是因为没有人陪我看，一个人有点孤单，场内的人也比较少，没有气氛。,1,2,9,1
经典，名场面不断,0,4,10,1
富有史诗感的镜头搭配磅礴的配乐，扣人心弦的表演串联起一个宏大叙事下的中土世界。这样的电影怕是今天再难拍出来，即便拍出来恐怕也再难有观众会去认真品味了。庆祝重映二刷圆满完成任务。,0,2,10,1
以前的DVD一看就是刚好一整天，翻看了n遍。魔戒三部曲堪称科幻史诗大片的开山鼻祖，成功奠基石。,1,2,10,0
属于我们青春的一个纪元，也同样完结了。,0,3,10,1
不能错过的一部电影,0,2,9,0
场面可以了，阿拉贡摇人真牛皮,0,4,10,1
圆满结局，更是高潮，三部曲之最！,0,3,10,1
经典重现，无与伦比！,0,3,10,1
非常奈斯 从第一部到第三部,1,2,10,1
刁，删除40分钟的电影原片，有人权？,0,2,10,1
诸多道不清说不明的结果，说的是黑暗毁灭人类，结果也有骑大象的人类来灭另一群人类？？开始感觉黑龙骑士相当的牛逼，结果也就是手抓几个人、抓投石车能耐，女人一刀砍掉龙头，一刀刺死黑暗龙骑士！画面很强大，特效也可以，当然也有不完美的特效，一看就是特效而显得不真实！还有投指环的时候，霍比特人神经又发作想要独占指环，如果不是咕噜出现抢夺指环，人类又将毁灭、、、另一个角度说，咕噜才是拯救人类的救星！,0,4,8,1
平常喜欢看肥皂剧，或者根本没了解过的建议别看，你看了又看不懂还怪电影不行，最后评价个低分觉得浪费自己时间，电影受众有限制，奥斯卡那么多奖项也不是白得的，口味不同的用那三个小时你去看看博人一乐的爆米花电影就行了。,2,2,10,0
不论看多少遍我依然热泪盈眶,2,2,10,1
不知道为啥片名翻译成《王者无敌》。很过瘾，虽然跟现在的特效大片比，电脑制作痕迹明显，但对于当时来讲真是牛,1,3,10,1
心中的影史第一！其他的不说了,0,2,10,1
绝了，太绝了。,2,3,10,1
气势恢宏，磅礴震撼！！！史诗级的巨作，准备带小朋友二刷！！！,2,3,10,1
史诗的完结，感人的落幕,0,2,10,1
 推荐必推荐啊！不止推荐王者归来，还有护戒使者，双塔奇兵，霍比特人三部曲呢！ 演技无法评价，太赞了！ 画面画面更不用说了！点烽火那段我直接感动哭了！闪光点太多了，说不过来！ 哭点看个人吧，反正我看到那句“洛汗永远响应刚铎的号召”的时候哭了 笑点那当然是叶子和吉姆利的互动啦！ 剧本赞赞赞！🥚 彩蛋无吧，我记得好像✨观影贴士看前就别喝水了，我怕你忍不住，还有，电影院上映的这部剪掉太多了，最好还是自己在电影院看后回去补一下完整的吧。,2,3,10,1
太好看，中土，一个人类失落之前的世界。,2,3,10,1
经典，还不错,2,3,10,1
好看，强烈推荐,0,2,10,1
时机已到，中土世界终极一战CGS中国巨幕迎接王者凯旋，CGS震撼音效，让战斗的号角响彻云霄CGS清晰的画质，让战斗的场面更加震撼征途已至最终章，冒险的故事仍将继续。阿拉贡重归王位，和阿尔温终成眷属。魔戒也被销毁，一切重归于好弗罗多继续踏上拯救夏尔的征途……至此指环王三部曲完结，中土世界的旅程也将告一段落。但我和CGS中国巨幕的故事仍在继续……,1,4,10,1
CGS巨幕观影 满满的置身战场的沉浸体验感，和当年在影院观看的体验完全不一样 太震撼了 近三小时的观影体验 全程无尿点 人类的坚强与勇气在这部影片中展现的玲离尽致 可惜的是 参加观影活动 没能抽取到真皮的票根 遗憾呐,1,2,10,0
三部追完打卡，在影院看和不在影院看，完全是两个不同的电影，大场面的爹，光看洛汗骑兵冲锋就湿了（眼睛）,0,3,10,1
二刷好看,0,2,10,0
就算记得下一句台词是什么也还是会再次被吸引,0,2,10,1
一曲赞歌，一部史诗,1,3,10,1
垃圾啊太难看了,0,1,1,1
CGS中国巨幕观影活动，作为一篇神话风格的故事，《指环王》继承了上古神话朴素的思想主题和叙事结构：英雄打败恶魔，正义战胜邪恶。但原著作者托尔金并没有止步于塑造单一的人物形象和表现单纯的神话主题；编剧导演也严格遵循原著主旨，以一个略显冗长却不同凡响的结尾，赋予了这部史诗巨片更浓厚的文学气息。,2,2,10,0
史诗级电影,0,2,10,1
很好看。,0,2,10,1
《指环王3-王者无敌》电影一开场主要演员都没死全部聚齐，梳洗打扮干净继续前往魔多销毁魔戒。最后的战役，恶魔想要灭亡人类纪元挑起战争。星星之火可以燎原，集结起来的人类兵团，主动迎战僵尸黑暗。人类兵团人马不足，面对的都是野兽尸面獠牙，死亡的气息已经逼近。就在千钧一发的时刻，我们的人类找来被国王诅咒的逃兵亡者部队增援，果然从死亡中来的最擅长黑暗，杀魔就像拖拉机……这场战争已经彻底打疯了，人类战胜了内心的恐惧，奋勇厮杀恶魔。我们的持戒人不负众望走到了巨眼黑门脚下，靠着责任和信念爬向黑门山⛰️烈焰销毁了魔戒。巨眼的诅咒也在瞬间崩塌，持戒人佛罗多完成了自己使命，黑暗终将被光明击退。最后迎来了一场世纪大婚礼。谁都没死《指环王》系列大结局！嘿嘿,2,3,10,0
第三部看完，告别经典。美中不足的是有删减。,1,2,8,1
很高兴今天能走进CGS中国巨幕厅观看指环王第3部，宽广的荧幕加上环绕声音响给人声临其境的感觉，就连皮肤上的毛孔都看得清清楚楚。作为一枚多年的托尔金迷，终于能在电影院看完三部曲，太幸福了,0,3,10,0
场面很足，声音很大，时间很长，非常爽,0,2,9,1
王者歸來，王者無敵！,0,3,10,1
看完都不想回到现实世界了《指环王》我心中永远的中土世界！永远的神！！！,0,2,10,1
「CGS中国巨幕」屏幕非常大 双击播放亮度非常赞 尤其点燃烽火那段 音效也是非常好的  指环王系列电影是我非常喜欢的电影 最后一部的战斗场面宏大 骑兵冲锋和战象对战等等都非常震撼,0,3,10,0
指環王三部曲的票房都已經貢獻了，無與倫比的電影真希望還有第四部,0,2,10,1
永远的史诗！其电影语言永不过时！,1,3,10,1
无话可说，我心中的No.1,1,3,10,1
还不错，总感觉以前看过,0,2,9,1
删减多了，有断裂感。不过在看电影这件事情上没有什么遗憾了,1,2,10,1
cgs巨幕观影给这部剧增色不少啊霍比特人佛洛多和山姆的友谊及相互鼓励洛汗和钢铎两军的不计前嫌阿拉贡精灵王子和矮人去找寻亡灵加入一同对抗索隆剧情比小说压缩很多，场面完胜,0,1,10,0
王者无敌，史诗战场，不看后悔系列,1,3,10,1
无论多少年我都一样爱指环王,1,2,10,1
在CGS中国巨幕观看的 中土世界 场面浩大 故事史诗悲壮 3个多小时的影片看的津津有味 经典不愧是经典,0,2,9,0
经典影片，好看。,0,2,10,1
托尔金真的太太太让人敬佩了，史上最了不起的小说家，更是厉害的语言学教授。以此为背景再看《指环王》系列电影和原著，就能理解其中的庞大语言和逻辑，震撼！电影迷一定要把原著，和小托老（三儿子）之后整理的几部一并阅读，感受更细腻和完整。当然，电影就足够厉害了。连《冰与火之歌》的马丁老爷子都亲言对托尔金的喜爱，这个系列的改编也非常惊参加了CGS中国巨幕上海团，抽中了皮质票根，中土之旅圆满了,0,3,10,1
第三部也如愿以偿追完了。热爱永远会在中土，在洛汗的马背上。,1,2,10,1
还好吧。感觉没有第一次好看。,1,2,10,1
仿佛做了一场大梦，二十年至此别过。读过中英文小说，看过电影，还是喜欢电影。,2,3,10,1
很震撼得电影,0,3,10,0
睡了一觉，起来看，还没放完，太长了，看的累 推荐,0,2,9,1
永远不会完结。,1,3,10,1
史诗级好看！,0,3,10,0
王者无敌 战争场面憾人心,0,4,9,1
不多说，经典永远都不过期，弥补当年没看的遗憾，建议三部一起看,1,4,10,1
04年看过，值得推荐。,0,3,9,1
战争场景非常震撼，叶子绝美,0,2,9,1
花了一下午看这部电影，特效非常好，演员演技精湛、演员颜值也高，可是我看不懂，人物关系太复杂了各界恩仇太深奥了看不懂，哈哈哈,2,3,8,1
看的我心血澎拜，第一次一个人自己看电影有点爽,2,2,10,1
智商欠费男主角 全凭主角光环、一路活到最后！一群英雄为了一个傻子战斗、哦… 我理解不来,0,2,4,1
魔戒，欲望，战争，杀戮。,2,4,10,1
明知山有虎，偏向虎山行。都结束了,0,2,10,1
还不错吧挺好看的,0,2,10,1
SOS!!!!为什么会有人看魔戒连续不断狂笑三个小时的，我无法理解。,0,4,8,1
场面震撼，画面感强，值得观看！,0,4,10,1
躁动不安的中土世界又恢复了往日一贯的宁静和安宁,0,3,9,0
最后墨迹有点,0,2,7,0
虽然看过很多遍，依然看的聚精会神。,0,1,10,1
看完出来的时候正好天晴了，真的恍如隔世完全不够看呀！什么时候再重映一遍霍比特人叭,0,3,10,1
算起来，花费了整一天时间把指环王看完了，里面印象最深的两句话：没有山姆，佛罗多也走不下去；我不能帮你背负，但我可以背负你。每个人身上都背负着一个魔戒，一边驱使你不断向前，一边慢慢拷打着你的心智，虽然会很艰难，但请你记住总有一个夏尔一直陪伴你，等着你回去。,1,2,10,1
21世纪最伟大的电影,0,3,10,1
哭了，像听演唱会一样,0,2,10,1
感动，回忆。,1,2,10,1
最爱第三部了，中土世界永存！！！！阿拉贡永远滴神！！！,2,2,10,1
我没有话说因为太精彩了历史最佳电影应该没有问题，经典电影就是经典 太精彩了！,1,2,10,1
神作，圆梦大荧幕。小时候第一次在电视机用DVD看得时候完全被震撼！,1,3,10,1
真不错，棒极了,0,2,10,0
魔戒霍比特人收官之作,0,2,10,1
经典就是经典，太爱指环王了，魔戒粉过年,2,3,9,1
超级经典，遗憾是影院效果不是3D,1,2,10,1
