City_ID,City_EN,City_CN,Country_code,Country_EN,Country_CN,Province_EN,Province_CN,Admin_ district_EN,Admin_ district_CN,Latitude,Longitude,AD_code,
CN101270114,chongzhou,崇州,CN,China,中国,sichuan,四川,chengdu,成都,30.631477,103.67105,510184,
CN101270115,qingbaijiang,青白江,CN,China,中国,sichuan,四川,chengdu,成都,30.883438,104.25494,510113,
CN101270116,jinjiang,锦江,CN,China,中国,sichuan,四川,chengdou,成都,30.657688,104.080986,510104,
CN101270117,qingyang,青羊,CN,China,中国,sichuan,四川,chengdou,成都,30.667648,104.05573,510105,
CN101270118,jinniu,金牛,CN,China,中国,sichuan,四川,chengdou,成都,30.692059,104.04349,510106,
CN101270119,wuhou,武侯,CN,China,中国,sichuan,四川,chengdou,成都,30.630861,104.05167,510107,
CN101270120,chenghua,成华,CN,China,中国,sichuan,四川,chengdou,成都,30.660275,104.10308,510108,
CN101270121,jianyang,简阳,CN,China,中国,sichuan,四川,chengdu,成都,30.390665,104.55034,510185,
CN101270201,panzhihua,攀枝花,CN,China,中国,sichuan,四川,panzhihua,攀枝花,26.580446,101.716,"510401,510400",
CN101270202,renhe,仁和,CN,China,中国,sichuan,四川,panzhihua,攀枝花,26.497185,101.737915,510411,
CN101270203,miyi,米易,CN,China,中国,sichuan,四川,panzhihua,攀枝花,26.887474,102.10988,510421,
CN101270204,yanbian,盐边,CN,China,中国,sichuan,四川,panzhihua,攀枝花,26.67762,101.851845,510422,
CN101270205,dongqu,东区,CN,China,中国,sichuan,四川,panzhihua,攀枝花,26.580887,101.71513,510402,
CN101270206,xiqu,西区,CN,China,中国,sichuan,四川,panzhihua,攀枝花,26.596775,101.63797,510403,
CN101270301,zigong,自贡,CN,China,中国,sichuan,四川,zigong,自贡,29.352764,104.773445,"510301,510300",
CN101270302,fushun,富顺,CN,China,中国,sichuan,四川,zigong,自贡,29.181282,104.98425,510322,
CN101270303,rongxian,荣县,CN,China,中国,sichuan,四川,zigong,自贡,29.454851,104.423935,510321,
CN101270304,ziliujing,自流井,CN,China,中国,sichuan,四川,zigong,自贡,29.343231,104.77819,510302,
CN101270305,gongjing,贡井,CN,China,中国,sichuan,四川,zigong,自贡,29.345675,104.71437,510303,
CN101270306,daan,大安,CN,China,中国,sichuan,四川,zigong,自贡,29.367136,104.783226,510304,
CN101270307,yantan,沿滩,CN,China,中国,sichuan,四川,zigong,自贡,29.27252,104.87642,510311,
CN101270401,mianyang,绵阳,CN,China,中国,sichuan,四川,mianyang,绵阳,31.46402,104.74172,"510701,510700",
CN101270402,santai,三台,CN,China,中国,sichuan,四川,mianyang,绵阳,31.090908,105.09032,510722,
CN101270403,yanting,盐亭,CN,China,中国,sichuan,四川,mianyang,绵阳,31.22318,105.39199,510723,
CN101270405,zitong,梓潼,CN,China,中国,sichuan,四川,mianyang,绵阳,31.635225,105.16353,510725,
CN101270406,beichuan,北川,CN,China,中国,sichuan,四川,mianyang,绵阳,31.615864,104.46807,510726,
CN101270407,pingwu,平武,CN,China,中国,sichuan,四川,mianyang,绵阳,32.40759,104.530556,510727,
CN101270408,jiangyou,江油,CN,China,中国,sichuan,四川,mianyang,绵阳,31.776386,104.74443,510781,
CN101270409,fucheng,涪城,CN,China,中国,sichuan,四川,mianyang,绵阳,31.463556,104.740974,510703,
CN101270410,youxian,游仙,CN,China,中国,sichuan,四川,mianyang,绵阳,31.484772,104.770004,510704,
CN101270411,anzhou,安州,CN,China,中国,sichuan,四川,mianyang,绵阳,31.53894,104.56034,510705,
CN101270501,nanchong,南充,CN,China,中国,sichuan,四川,nanchong,南充,30.79528,106.08298,"511301,511300",
CN101270502,nanbu,南部,CN,China,中国,sichuan,四川,nanchong,南充,31.349407,106.061134,511321,
CN101270503,yingshan,营山,CN,China,中国,sichuan,四川,nanchong,南充,31.075907,106.564896,511322,
CN101270504,pengan,蓬安,CN,China,中国,sichuan,四川,nanchong,南充,31.027979,106.41349,511323,
CN101270505,yilong,仪陇,CN,China,中国,sichuan,四川,nanchong,南充,31.271261,106.29708,511324,
CN101270506,xichong,西充,CN,China,中国,sichuan,四川,nanchong,南充,30.994616,105.89302,511325,
CN101270507,langzhong,阆中,CN,China,中国,sichuan,四川,nanchong,南充,31.580465,105.975266,511381,
CN101270508,shunqing,顺庆,CN,China,中国,sichuan,四川,nanchong,南充,30.795572,106.08409,511302,
CN101270509,gaoping,高坪,CN,China,中国,sichuan,四川,nanchong,南充,30.781809,106.10899,511303,
CN101270510,jialing,嘉陵,CN,China,中国,sichuan,四川,nanchong,南充,30.762976,106.067024,511304,
CN101270601,dazhou,达州,CN,China,中国,sichuan,四川,dazhou,达州,31.209484,107.50226,"511701,511700",
CN101270602,xuanhan,宣汉,CN,China,中国,sichuan,四川,dazhou,达州,31.355024,107.72225,511722,
CN101270603,kaijiang,开江,CN,China,中国,sichuan,四川,dazhou,达州,31.085537,107.864136,511723,
CN101270604,dazhu,大竹,CN,China,中国,sichuan,四川,dazhou,达州,30.736288,107.20742,511724,
CN101270605,quxian,渠县,CN,China,中国,sichuan,四川,dazhou,达州,30.836348,106.97075,511725,
CN101270606,wanyuan,万源,CN,China,中国,sichuan,四川,dazhou,达州,32.06777,108.037544,511781,
CN101270607,tongchuan,通川,CN,China,中国,sichuan,四川,dazhou,达州,31.213522,107.50106,511702,
CN101270608,dachuan,达川,CN,China,中国,sichuan,四川,dazhou,达州,31.199062,107.50793,511703,
CN101270701,suining,遂宁,CN,China,中国,sichuan,四川,suining,遂宁,30.513311,105.57133,"510901,510900",
CN101270702,pengxi,蓬溪,CN,China,中国,sichuan,四川,suining,遂宁,30.774883,105.7137,510921,
CN101270703,shehong,射洪,CN,China,中国,sichuan,四川,suining,遂宁,30.868752,105.38185,510922,
CN101270704,chuanshan,船山,CN,China,中国,sichuan,四川,suining,遂宁,30.502647,105.582214,510903,
CN101270705,anju,安居,CN,China,中国,sichuan,四川,suining,遂宁,30.34612,105.45938,510904,
CN101270706,daying,大英,CN,China,中国,sichuan,四川,suining,遂宁,30.581572,105.25219,510923,
CN101270801,guangan,广安,CN,China,中国,sichuan,四川,guangan,广安,30.456398,106.63337,"511601,511600,511602",
CN101270802,yuechi,岳池,CN,China,中国,sichuan,四川,guangan,广安,30.533539,106.44445,511621,
CN101270803,wusheng,武胜,CN,China,中国,sichuan,四川,guangan,广安,30.344292,106.29247,511622,
CN101270804,linshui,邻水,CN,China,中国,sichuan,四川,guangan,广安,30.334324,106.93497,511623,
CN101270805,huaying,华蓥,CN,China,中国,sichuan,四川,guangan,广安,30.380573,106.777885,511681,
CN101270806,qianfeng,前锋,CN,China,中国,sichuan,四川,guangan,广安,30.4963,106.89328,511603,
CN101270901,bazhong,巴中,CN,China,中国,sichuan,四川,bazhong,巴中,31.858809,106.75367,"511901,511900",
CN101270902,tongjiang,通江,CN,China,中国,sichuan,四川,bazhong,巴中,31.91212,107.24762,511921,
CN101270903,nanjiang,南江,CN,China,中国,sichuan,四川,bazhong,巴中,32.353165,106.843414,511922,
CN101270904,pingchang,平昌,CN,China,中国,sichuan,四川,bazhong,巴中,31.562815,107.10194,511923,
CN101270905,bazhou,巴州,CN,China,中国,sichuan,四川,bazhong,巴中,31.858366,106.75367,511902,
CN101270906,enyang,恩阳,CN,China,中国,sichuan,四川,bazhong,巴中,31.816336,106.48651,511903,
CN101271001,luzhou,泸州,CN,China,中国,sichuan,四川,luzhou,泸州,28.889137,105.44335,"510501,510500",
CN101271002,jiangyang,江阳,CN,China,中国,sichuan,四川,luzhou,泸州,28.882889,105.44513,510502,
CN101271003,luxian,泸县,CN,China,中国,sichuan,四川,luzhou,泸州,29.151287,105.376335,510521,
CN101271004,hejiang,合江,CN,China,中国,sichuan,四川,luzhou,泸州,28.810326,105.8341,510522,
CN101271005,xuyong,叙永,CN,China,中国,sichuan,四川,luzhou,泸州,28.16792,105.437775,510524,
CN101271006,gulin,古蔺,CN,China,中国,sichuan,四川,luzhou,泸州,28.03948,105.81336,510525,
CN101271007,naxi,纳溪,CN,China,中国,sichuan,四川,luzhou,泸州,28.77631,105.37721,510503,
CN101271008,longmatan,龙马潭,CN,China,中国,sichuan,四川,luzhou,泸州,28.897572,105.43523,510504,
CN101271101,yibin,宜宾,CN,China,中国,sichuan,四川,yibin,宜宾,28.76019,104.63082,"511501,511500",
CN101271102,cuiping,翠屏,CN,China,中国,sichuan,四川,yibin,宜宾,28.76018,104.63023,511502,
CN101271103,yibinxian,宜宾县,CN,China,中国,sichuan,四川,yibin,宜宾,28.695679,104.54149,511521,
CN101271104,nanxi,南溪,CN,China,中国,sichuan,四川,yibin,宜宾,28.839806,104.98113,511503,
CN101271105,jiangan,江安,CN,China,中国,sichuan,四川,yibin,宜宾,28.728102,105.068695,511523,
CN101271106,changning,长宁,CN,China,中国,sichuan,四川,yibin,宜宾,28.57727,104.92112,511524,
CN101271107,gaoxian,高县,CN,China,中国,sichuan,四川,yibin,宜宾,28.435677,104.51919,511525,
CN101271108,gongxian,珙县,CN,China,中国,sichuan,四川,yibin,宜宾,28.449041,104.712265,511526,
CN101271109,junlian,筠连,CN,China,中国,sichuan,四川,yibin,宜宾,28.162018,104.50785,511527,
CN101271110,xingwen,兴文,CN,China,中国,sichuan,四川,yibin,宜宾,28.302988,105.23655,511528,
CN101271111,pingshan,屏山,CN,China,中国,sichuan,四川,yibin,宜宾,28.64237,104.16262,511529,
CN101271201,neijiang,内江,CN,China,中国,sichuan,四川,neijiang,内江,29.58708,105.06614,"511001,511000",
CN101271202,dongxing,东兴,CN,China,中国,sichuan,四川,neijiang,内江,29.600107,105.0672,511011,
CN101271203,weiyuan,威远,CN,China,中国,sichuan,四川,neijiang,内江,29.52686,104.66833,511024,
CN101271204,zizhong,资中,CN,China,中国,sichuan,四川,neijiang,内江,29.775295,104.85246,511025,
CN101271205,longchang,隆昌,CN,China,中国,sichuan,四川,neijiang,内江,29.338161,105.28807,511083,
CN101271206,shizhong,市中,CN,China,中国,sichuan,四川,najiang,内江,29.585264,105.06547,511002,
CN101271301,ziyang,资阳,CN,China,中国,sichuan,四川,ziyang,资阳,30.122211,104.641914,"512001,512000",
CN101271302,anyue,安岳,CN,China,中国,sichuan,四川,ziyang,资阳,30.099207,105.33676,512021,
CN101271303,lezhi,乐至,CN,China,中国,sichuan,四川,ziyang,资阳,30.27562,105.03114,512022,
CN101271305,yanjiang,雁江,CN,China,中国,sichuan,四川,ziyang,资阳,30.121687,104.64234,512002,
CN101271401,leshan,乐山,CN,China,中国,sichuan,四川,leshan,乐山,29.582024,103.76126,"511101,511100",
CN101271402,qianwei,犍为,CN,China,中国,sichuan,四川,leshan,乐山,29.209782,103.94427,511123,
CN101271403,jingyan,井研,CN,China,中国,sichuan,四川,leshan,乐山,29.651646,104.06885,511124,
CN101271404,jiajiang,夹江,CN,China,中国,sichuan,四川,leshan,乐山,29.741018,103.578865,511126,
CN101271405,muchuan,沐川,CN,China,中国,sichuan,四川,leshan,乐山,28.956339,103.90211,511129,
CN101271406,ebian,峨边,CN,China,中国,sichuan,四川,leshan,乐山,29.23027,103.262146,511132,
CN101271407,mabian,马边,CN,China,中国,sichuan,四川,leshan,乐山,28.838934,103.54685,511133,
CN101271409,emeishan,峨眉山,CN,China,中国,sichuan,四川,leshan,乐山,29.597479,103.492485,511181,
CN101271410,shizhong,市中,CN,China,中国,sichuan,四川,leshan,乐山,29.588327,103.75539,511102,
CN101271411,shawan,沙湾,CN,China,中国,sichuan,四川,leshan,乐山,29.416536,103.54996,511111,
CN101271412,wutongqiao,五通桥,CN,China,中国,sichuan,四川,leshan,乐山,29.406185,103.81683,511112,
CN101271413,jinkouhe,金口河,CN,China,中国,sichuan,四川,leshan,乐山,29.24602,103.07783,511113,
CN101271414,emeishanshi,峨眉山市,CN,China,中国,sichuan,四川,leshan,乐山,29.601198,103.484505,511181,
CN101271501,meishan,眉山,CN,China,中国,sichuan,四川,meishan,眉山,30.048319,103.83179,"511401,511400",
CN101271502,renshou,仁寿,CN,China,中国,sichuan,四川,meishan,眉山,29.996721,104.147644,511421,
CN101271503,pengshan,彭山,CN,China,中国,sichuan,四川,meishan,眉山,30.192299,103.8701,511403,
CN101271504,hongya,洪雅,CN,China,中国,sichuan,四川,meishan,眉山,29.904867,103.37501,511423,
CN101271505,danleng,丹棱,CN,China,中国,sichuan,四川,meishan,眉山,30.01275,103.51833,511424,
CN101271506,qingshen,青神,CN,China,中国,sichuan,四川,meishan,眉山,29.831469,103.84613,511425,
CN101271507,dongpo,东坡,CN,China,中国,sichuan,四川,meishan,眉山,30.048128,103.83155,511402,
CN101271601,liangshan,凉山,CN,China,中国,sichuan,四川,liangshan,凉山,27.886763,102.25874,513400,
CN101271603,muli,木里,CN,China,中国,sichuan,四川,liangshan,凉山,27.926859,101.28018,513422,
CN101271604,yanyuan,盐源,CN,China,中国,sichuan,四川,liangshan,凉山,27.423414,101.50891,513423,
CN101271605,dechang,德昌,CN,China,中国,sichuan,四川,liangshan,凉山,27.403828,102.17885,513424,
CN101271606,huili,会理,CN,China,中国,sichuan,四川,liangshan,凉山,26.658703,102.24955,513425,
CN101271607,huidong,会东,CN,China,中国,sichuan,四川,liangshan,凉山,26.630713,102.57899,513426,
CN101271608,ningnan,宁南,CN,China,中国,sichuan,四川,liangshan,凉山,27.065205,102.75738,513427,
CN101271609,puge,普格,CN,China,中国,sichuan,四川,liangshan,凉山,27.376827,102.541084,513428,
CN101271610,xichang,西昌,CN,China,中国,sichuan,四川,liangshan,凉山,27.885786,102.25876,513401,
CN101271611,jinyang,金阳,CN,China,中国,sichuan,四川,liangshan,凉山,27.695915,103.2487,513430,
CN101271612,zhaojue,昭觉,CN,China,中国,sichuan,四川,liangshan,凉山,28.010553,102.843994,513431,
CN101271613,xide,喜德,CN,China,中国,sichuan,四川,liangshan,凉山,28.305487,102.41234,513432,
CN101271614,mianning,冕宁,CN,China,中国,sichuan,四川,liangshan,凉山,28.550844,102.170044,513433,
CN101271615,yuexi,越西,CN,China,中国,sichuan,四川,liangshan,凉山,28.639631,102.50887,513434,
CN101271616,ganluo,甘洛,CN,China,中国,sichuan,四川,liangshan,凉山,28.977095,102.775925,513435,
CN101271617,leibo,雷波,CN,China,中国,sichuan,四川,liangshan,凉山,28.262945,103.57159,513437,
CN101271618,meigu,美姑,CN,China,中国,sichuan,四川,liangshan,凉山,28.327946,103.132,513436,
CN101271619,butuo,布拖,CN,China,中国,sichuan,四川,liangshan,凉山,27.709063,102.8088,513429,
CN101271701,yaan,雅安,CN,China,中国,sichuan,四川,yaan,雅安,29.987722,103.00103,"511801,511800",
CN101271702,mingshan,名山,CN,China,中国,sichuan,四川,yaan,雅安,30.084719,103.11221,511803,
CN101271703,yingjing,荥经,CN,China,中国,sichuan,四川,yaan,雅安,29.795528,102.84467,511822,
CN101271704,hanyuan,汉源,CN,China,中国,sichuan,四川,yaan,雅安,29.349915,102.67715,511823,
CN101271705,shimian,石棉,CN,China,中国,sichuan,四川,yaan,雅安,29.234062,102.35962,511824,
CN101271706,tianquan,天全,CN,China,中国,sichuan,四川,yaan,雅安,30.059956,102.76346,511825,
CN101271707,lushan,芦山,CN,China,中国,sichuan,四川,yaan,雅安,30.152906,102.92402,511826,
CN101271708,baoxing,宝兴,CN,China,中国,sichuan,四川,yaan,雅安,30.369026,102.81338,511827,
CN101271709,yucheng,雨城,CN,China,中国,sichuan,四川,yaan,雅安,29.98183,103.003395,511802,
CN101271801,ganzi,甘孜,CN,China,中国,sichuan,四川,ganzi,甘孜,30.050663,101.96381,"513300,513328",
CN101271802,kangding,康定,CN,China,中国,sichuan,四川,ganzi,甘孜,30.050737,101.96406,513301,
CN101271803,luding,泸定,CN,China,中国,sichuan,四川,ganzi,甘孜,29.912481,102.23322,513322,
CN101271804,danba,丹巴,CN,China,中国,sichuan,四川,ganzi,甘孜,30.877083,101.88612,513323,
CN101271805,jiulong,九龙,CN,China,中国,sichuan,四川,ganzi,甘孜,29.001974,101.50694,513324,
CN101271806,yajiang,雅江,CN,China,中国,sichuan,四川,ganzi,甘孜,30.03225,101.01573,513325,
CN101271807,daofu,道孚,CN,China,中国,sichuan,四川,ganzi,甘孜,30.978767,101.12333,513326,
CN101271808,luhuo,炉霍,CN,China,中国,sichuan,四川,ganzi,甘孜,31.392673,100.6795,513327,
CN101271809,xinlong,新龙,CN,China,中国,sichuan,四川,ganzi,甘孜,30.93896,100.312096,513329,
CN101271810,dege,德格,CN,China,中国,sichuan,四川,ganzi,甘孜,31.806728,98.57999,513330,
CN101271811,baiyu,白玉,CN,China,中国,sichuan,四川,ganzi,甘孜,31.208805,98.82434,513331,
CN101271812,shiqu,石渠,CN,China,中国,sichuan,四川,ganzi,甘孜,32.975304,98.10088,513332,
CN101271813,seda,色达,CN,China,中国,sichuan,四川,ganzi,甘孜,32.268776,100.33166,513333,
CN101271814,litang,理塘,CN,China,中国,sichuan,四川,ganzi,甘孜,29.991808,100.26986,513334,
CN101271815,batang,巴塘,CN,China,中国,sichuan,四川,ganzi,甘孜,30.005724,99.10904,513335,
CN101271816,xiangcheng,乡城,CN,China,中国,sichuan,四川,ganzi,甘孜,28.930855,99.79994,513336,
CN101271817,daocheng,稻城,CN,China,中国,sichuan,四川,ganzi,甘孜,29.037544,100.29669,513337,
CN101271818,derong,得荣,CN,China,中国,sichuan,四川,ganzi,甘孜,28.71134,99.28803,513338,
CN101271901,aba,阿坝,CN,China,中国,sichuan,四川,aba,阿坝,31.899792,102.221375,"513200,513231",
CN101271902,wenchuan,汶川,CN,China,中国,sichuan,四川,aba,阿坝,31.47463,103.58067,513221,
CN101271903,lixian,理县,CN,China,中国,sichuan,四川,aba,阿坝,31.436764,103.16549,513222,
CN101271904,maoxian,茂县,CN,China,中国,sichuan,四川,aba,阿坝,31.680407,103.850685,513223,
CN101271905,songfan,松潘,CN,China,中国,sichuan,四川,aba,阿坝,32.63838,103.599174,513224,
CN101271906,jiuzhaigou,九寨沟,CN,China,中国,sichuan,四川,aba,阿坝,33.262096,104.23634,513225,
CN101271907,jinchuan,金川,CN,China,中国,sichuan,四川,aba,阿坝,31.476357,102.064644,513226,
CN101271908,xiaojin,小金,CN,China,中国,sichuan,四川,aba,阿坝,30.999016,102.36319,513227,
CN101271909,heishui,黑水,CN,China,中国,sichuan,四川,aba,阿坝,32.06172,102.99081,513228,
CN101271910,maerkang,马尔康,CN,China,中国,sichuan,四川,aba,阿坝,31.899761,102.22118,513201,
CN101271911,rangtang,壤塘,CN,China,中国,sichuan,四川,aba,阿坝,32.26489,100.97913,513230,
CN101271912,nuoergai,若尔盖,CN,China,中国,sichuan,四川,aba,阿坝,33.575935,102.96372,513232,
CN101271913,hongyuan,红原,CN,China,中国,sichuan,四川,aba,阿坝,32.793903,102.54491,513233,
CN101272001,deyang,德阳,CN,China,中国,sichuan,四川,deyang,德阳,31.12799,104.39865,"510601,510600",
CN101272002,zhongjiang,中江,CN,China,中国,sichuan,四川,deyang,德阳,31.03681,104.67783,510623,
CN101272003,guanghan,广汉,CN,China,中国,sichuan,四川,deyang,德阳,30.97715,104.281906,510681,
CN101272004,shifang,什邡,CN,China,中国,sichuan,四川,deyang,德阳,31.12688,104.17365,510682,
CN101272005,mianzhu,绵竹,CN,China,中国,sichuan,四川,deyang,德阳,31.343084,104.200165,510683,
CN101272006,luojiang,罗江,CN,China,中国,sichuan,四川,deyang,德阳,31.303282,104.507126,510626,
CN101272007,jingyang,旌阳,CN,China,中国,sichuan,四川,deyang,德阳,31.130428,104.38965,510603,
CN101272101,guangyuan,广元,CN,China,中国,sichuan,四川,guangyuan,广元,32.433666,105.82976,"510801,510800",
CN101272102,wangcang,旺苍,CN,China,中国,sichuan,四川,guangyuan,广元,32.22833,106.29043,510821,
CN101272103,qingchuan,青川,CN,China,中国,sichuan,四川,guangyuan,广元,32.585655,105.238846,510822,
CN101272104,jiange,剑阁,CN,China,中国,sichuan,四川,guangyuan,广元,32.28652,105.52704,510823,
CN101272105,cangxi,苍溪,CN,China,中国,sichuan,四川,guangyuan,广元,31.73225,105.939705,510824,
CN101272106,lizhou,利州,CN,China,中国,sichuan,四川,guangyuan,广元,32.432278,105.826195,510802,
CN101272107,zhaohua,昭化,CN,China,中国,sichuan,四川,guangyuan,广元,32.32279,105.96412,510811,
CN101272108,chaotian,朝天,CN,China,中国,sichuan,四川,guangyuan,广元,32.64263,105.88917,510812,
CN101280101,guangzhou,广州,CN,China,中国,guangdong,广东,guangzhou,广州,23.125177,113.28064,"440101,440100,440000,442101",
CN101280102,panyu,番禺,CN,China,中国,guangdong,广东,guangzhou,广州,22.938581,113.36462,440113,
CN101280103,conghua,从化,CN,China,中国,guangdong,广东,guangzhou,广州,23.545282,113.58739,440117,
CN101280104,zengcheng,增城,CN,China,中国,guangdong,广东,guangzhou,广州,23.290497,113.82958,440118,
CN101280105,huadu,花都,CN,China,中国,guangdong,广东,guangzhou,广州,23.39205,113.21118,440114,
CN101280106,liwan,荔湾,CN,China,中国,guangdong,广东,guangzhou,广州,23.124943,113.243034,440103,
CN101280107,yuexiu,越秀,CN,China,中国,guangdong,广东,guangzhou,广州,23.125624,113.280716,440104,
CN101280108,haizhu,海珠,CN,China,中国,guangdong,广东,guangzhou,广州,23.10313,113.26201,440105,
CN101280109,tianhe,天河,CN,China,中国,guangdong,广东,guangzhou,广州,23.13559,113.335365,440106,
CN101280110,baiyun,白云,CN,China,中国,guangdong,广东,guangzhou,广州,23.162281,113.26283,440111,
CN101280111,huangpu,黄埔,CN,China,中国,guangdong,广东,guangzhou,广州,23.10324,113.45076,440112,
CN101280112,nansha,南沙,CN,China,中国,guangdong,广东,guangzhou,广州,22.79453,113.53738,440115,
CN101280201,shaoguan,韶关,CN,China,中国,guangdong,广东,shaoguan,韶关,24.801323,113.591545,"440201,440200",
CN101280202,ruyuan,乳源,CN,China,中国,guangdong,广东,shaoguan,韶关,24.77611,113.27842,440232,
CN101280203,shixing,始兴,CN,China,中国,guangdong,广东,shaoguan,韶关,24.948364,114.06721,440222,
CN101280204,wengyuan,翁源,CN,China,中国,guangdong,广东,shaoguan,韶关,24.353888,114.13129,440229,
CN101280205,lechang,乐昌,CN,China,中国,guangdong,广东,shaoguan,韶关,25.128445,113.35241,440281,
CN101280206,renhua,仁化,CN,China,中国,guangdong,广东,shaoguan,韶关,25.088226,113.74863,440224,
CN101280207,nanxiong,南雄,CN,China,中国,guangdong,广东,shaoguan,韶关,25.115328,114.31123,440282,
CN101280208,xinfeng,新丰,CN,China,中国,guangdong,广东,shaoguan,韶关,24.055412,114.20703,440233,
CN101280209,qujiang,曲江,CN,China,中国,guangdong,广东,shaoguan,韶关,24.680195,113.60558,440205,
CN101280210,zhenjiang,浈江,CN,China,中国,guangdong,广东,shaoguan,韶关,24.803976,113.59922,440204,
CN101280211,wujiang,武江,CN,China,中国,guangdong,广东,shaoguan,韶关,24.80016,113.58829,440203,
CN101280301,huizhou,惠州,CN,China,中国,guangdong,广东,huizhou,惠州,23.079405,114.4126,"441301,441300",
CN101280302,boluo,博罗,CN,China,中国,guangdong,广东,huizhou,惠州,23.167576,114.284256,441322,
CN101280303,huiyang,惠阳,CN,China,中国,guangdong,广东,huizhou,惠州,22.78851,114.469444,441303,
CN101280304,huidong,惠东,CN,China,中国,guangdong,广东,huizhou,惠州,22.983036,114.72309,441323,
CN101280305,longmen,龙门,CN,China,中国,guangdong,广东,huizhou,惠州,23.723894,114.25999,441324,
CN101280306,huicheng,惠城,CN,China,中国,guangdong,广东,huizhou,惠州,23.079884,114.41398,441302,
CN101280401,meizhou,梅州,CN,China,中国,guangdong,广东,meizhou,梅州,24.299112,116.117584,"441401,441400",
CN101280402,xingning,兴宁,CN,China,中国,guangdong,广东,meizhou,梅州,24.138077,115.73165,441481,
CN101280403,jiaoling,蕉岭,CN,China,中国,guangdong,广东,meizhou,梅州,24.653313,116.17053,441427,
CN101280404,dabu,大埔,CN,China,中国,guangdong,广东,meizhou,梅州,24.351587,116.69552,441422,
CN101280405,meijiang,梅江,CN,China,中国,guangdong,广东,meizhou,梅州,24.302593,116.12116,441402,
CN101280406,fengshun,丰顺,CN,China,中国,guangdong,广东,meizhou,梅州,23.752771,116.18442,441423,
CN101280407,pingyuan,平远,CN,China,中国,guangdong,广东,meizhou,梅州,24.56965,115.89173,441426,
CN101280408,wuhua,五华,CN,China,中国,guangdong,广东,meizhou,梅州,23.925425,115.775,441424,
CN101280409,meixian,梅县,CN,China,中国,guangdong,广东,meizhou,梅州,24.267824,116.08348,441403,
CN101280501,shantou,汕头,CN,China,中国,guangdong,广东,shantou,汕头,23.37102,116.708466,"440501,440500",
CN101280502,chaoyang,潮阳,CN,China,中国,guangdong,广东,shantou,汕头,23.262337,116.6026,440513,
CN101280503,chenghai,澄海,CN,China,中国,guangdong,广东,shantou,汕头,23.46844,116.76336,440515,
CN101280504,nanao,南澳,CN,China,中国,guangdong,广东,shantou,汕头,23.419561,117.02711,440523,
CN101280505,longhu,龙湖,CN,China,中国,guangdong,广东,shantou,汕头,23.373755,116.73202,440507,
CN101280506,jinping,金平,CN,China,中国,guangdong,广东,shantou,汕头,23.367071,116.70358,440511,
CN101280507,haojiang,濠江,CN,China,中国,guangdong,广东,shantou,汕头,23.279345,116.72953,440512,
CN101280508,chaonan,潮南,CN,China,中国,guangdong,广东,shantou,汕头,23.249798,116.42361,440514,
CN101280601,shenzhen,深圳,CN,China,中国,guangdong,广东,shenzhen,深圳,22.547,114.085945,"440301,440300,440309,440310",
CN101280602,luohu,罗湖,CN,China,中国,guangdong,广东,shenzhen,深圳,22.555342,114.123886,440303,
CN101280603,futian,福田,CN,China,中国,guangdong,广东,shenzhen,深圳,22.54101,114.05096,440304,
CN101280604,nanshan,南山,CN,China,中国,guangdong,广东,shenzhen,深圳,22.531221,113.92943,440305,
CN101280605,baoan,宝安,CN,China,中国,guangdong,广东,shenzhen,深圳,22.560078,113.901024,440306,
CN101280606,longgang,龙岗,CN,China,中国,guangdong,广东,shenzhen,深圳,22.721512,114.25137,440307,
CN101280607,yantian,盐田,CN,China,中国,guangdong,广东,shenzhen,深圳,22.555069,114.23537,440308,
CN101280608,longhua,龙华,CN,China,中国,guangdong,广东,shenzhen,深圳,22.696678,114.04544,440309,
CN101280609,pingshan,坪山,CN,China,中国,guangdong,广东,shenzhen,深圳,22.689812,114.34818,440310,
CN101280701,zhuhai,珠海,CN,China,中国,guangdong,广东,zhuhai,珠海,22.22498,113.553986,"440401,440400",
CN101280702,doumen,斗门,CN,China,中国,guangdong,广东,zhuhai,珠海,22.209118,113.29774,440403,
CN101280703,jinwan,金湾,CN,China,中国,guangdong,广东,zhuhai,珠海,22.139122,113.34507,440404,
CN101280704,xiangzhou,香洲,CN,China,中国,guangdong,广东,zhuhai,珠海,22.27125,113.55027,440402,
CN101280800,foshan,佛山,CN,China,中国,guangdong,广东,foshan,佛山,23.028763,113.12272,"440601,440600",
CN101280801,shunde,顺德,CN,China,中国,guangdong,广东,foshan,佛山,22.75851,113.28182,440606,
CN101280802,sanshui,三水,CN,China,中国,guangdong,广东,foshan,佛山,23.16504,112.899414,440607,
CN101280803,nanhai,南海,CN,China,中国,guangdong,广东,foshan,佛山,23.031563,113.14558,440605,
CN101280804,gaoming,高明,CN,China,中国,guangdong,广东,foshan,佛山,22.893854,112.882126,440608,
CN101280805,chancheng,禅城,CN,China,中国,guangdong,广东,foshan,佛山,23.019644,113.11241,440604,
CN101280901,zhaoqing,肇庆,CN,China,中国,guangdong,广东,zhaoqing,肇庆,23.051546,112.47253,"441201,441200",
CN101280902,guangning,广宁,CN,China,中国,guangdong,广东,zhaoqing,肇庆,23.631487,112.44042,441223,
CN101280903,sihui,四会,CN,China,中国,guangdong,广东,zhaoqing,肇庆,23.340324,112.69503,441284,
