name,site,title,type,belong,nature,website
长春理工大学,吉林,——,工科,吉林省教育厅,本科,www.cust.edu.cn
东北电力大学,吉林,——,工科,吉林省教育厅,本科,http://www.nedu.edu.cn/
长春工业大学,吉林,——,工科,吉林省教育厅,本科,http://www.ccut.edu.cn
吉林建筑大学,吉林,——,工科,吉林省教育厅,本科,http://www.jlju.edu.cn
吉林化工学院,吉林,——,工科,吉林省教育厅,本科,www.jlict.edu.cn
吉林农业大学,吉林,——,农业,吉林省教育厅,本科,http://www.jlau.edu.cn
通化师范学院,吉林,——,师范,吉林省教育厅,本科,www.thnu.edu.cn
吉林师范大学,吉林,——,师范,吉林省教育厅,本科,http://www.jlnu.edu.cn
吉林工程技术师范学院,吉林,——,师范,吉林省教育厅,本科,www.jltiet.net
长春师范大学,吉林,——,师范,吉林省教育厅,本科,www.cncnc.edu.cn
白城师范学院,吉林,——,师范,吉林省教育厅,本科,www.bcsfxy.com
长春税务学院,吉林,——,财经,——,本科,http://www.jlufe.edu.cn
吉林体育学院,吉林,——,体育,吉林省教育厅,本科,www.jlty.com.cn
吉林艺术学院,吉林,——,艺术,吉林省教育厅,本科,www.jlart.edu.cn
黑龙江大学,黑龙江,——,综合,黑龙江省教育厅,本科,www.hlju.edu.cn
燕山大学,河北,——,工科,河北省教育厅,本科,——
北京服装学院,北京,——,工科,北京市教育委员会,本科,http://www.bift.edu.cn/
北京印刷学院,北京,——,工科,北京市教育委员会,本科,www.bigc.edu.cn
北京建筑大学,北京,——,工科,北京市教育委员会,本科,http://www.bucea.edu.cn
北京石油化工学院,北京,——,工科,北京市教育委员会,本科,http://www.bipt.edu.cn
北京电子科技学院,北京,——,工科,中央办公厅,本科,www.besti.edu.cn
北京农学院,北京,——,农业,北京市教育委员会,本科,http://www.bua.edu.cn
首都医科大学,北京,——,医药,北京市教育委员会,本科,http://www.ccmu.edu.cn
首都师范大学,北京,211,师范,北京市教育委员会,本科,www.cnu.edu.cn
首都体育学院,北京,——,体育,北京市教育委员会,本科,www.cipe.edu.cn
北京第二外国语学院,北京,——,语言,北京市教育委员会,本科,www.bisu.edu.cn
北京语言大学,北京,——,语言,教育部,本科,www.blcu.edu.cn
北京物资学院,北京,——,财经,北京市教育委员会,本科,http://www.bwu.edu.cn
外交学院,北京,——,语言,外交部,本科,www.cfau.edu.cn
中国人民公安大学,北京,——,政法,公安部,本科,www.ppsuc.edu.cn
国际关系学院,北京,——,政法,教育部,本科,http://www.uir.cn
中国音乐学院,北京,——,艺术,北京市教育委员会,本科,www.ccmusic.edu.cn
中央美术学院,北京,——,艺术,教育部,本科,www.cafa.edu.cn
中央戏剧学院,北京,——,艺术,教育部,本科,www.zhongxi.cn
中国戏曲学院,北京,——,艺术,北京市教育委员会,本科,www.nacta.edu.cn
北京电影学院,北京,——,艺术,北京市教育委员会,本科,http://www.bfa.edu.cn
北京舞蹈学院,北京,——,艺术,北京市教育委员会,本科,www.bda.edu.cn
天津科技大学,天津,——,工科,天津市教育委员会,本科,www.tust.edu.cn
天津工业大学,天津,——,工科,天津市教育委员会,本科,www.tjpu.edu.cn
中国民航大学,天津,——,工科,中国民用航空总局,本科,www.cauc.edu.cn
天津理工大学,天津,——,工科,天津市教育委员会,本科,http://www.tjut.edu.cn/
天津农学院,天津,——,农业,天津市教育委员会,本科,www.tjau.edu.cn
天津中医药大学,天津,——,医药,天津市教育委员会,本科,www.tjutcm.edu.cn
天津师范大学,天津,——,师范,天津市教育委员会,本科,www.tjnu.edu.cn
天津外国语学院,天津,——,语言,——,本科,http://zsb.tjfsu.edu.cn
天津商业大学,天津,——,财经,天津市教育委员会,本科,http://zs.tjcu.edu.cn
天津体育学院,天津,——,体育,天津市教育委员会,本科,www.tjipe.edu.cn
天津音乐学院,天津,——,艺术,天津市教育委员会,本科,www.tjcm.edu.cn
天津美术学院,天津,——,艺术,天津市教育委员会,本科,www.tjarts.edu.cn
河北大学,河北,——,综合,河北省教育厅,本科,www.hbu.edu.cn
石家庄经济学院,河北,——,财经,河北省教育厅,本科,www.sjzue.edu.cn
河北科技大学,河北,——,工科,河北省教育厅,本科,www.hebust.edu.cn
河北建筑工程学院,河北,——,工科,河北省教育厅,本科,www.hebiace.edu.cn
华北煤炭医学院,河北,——,医药,——,本科,www.heuu.edu.cn
承德医学院,河北,——,医药,河北省教育厅,本科,http://www.cdmc.edu.cn
河北师范大学,河北,——,师范,河北省教育厅,本科,www.hebtu.edu.cn
唐山师范学院,河北,——,师范,河北省教育厅,本科,www.tstc.edu.cn
廊坊师范学院,河北,——,师范,河北省教育厅,本科,http://www.lfsfxy.edu.cn
邢台学院,河北,——,师范,河北省教育厅,本科,——
石家庄铁道学院,河北,——,工科,——,本科,www.hsvtc.cn
山西大学,山西,——,综合,山西省教育厅,本科,www.sxu.edu.cn
山西农业大学,山西,——,农业,山西省教育厅,本科,www.sxau.edu.cn
山西医科大学,山西,——,医药,山西省教育厅,本科,www.sxmu.edu.cn
长治医学院,山西,——,医药,山西省教育厅,本科,www.czmc.com
山西师范大学,山西,——,师范,山西省教育厅,本科,www.sxnu.edu.cn
太原师范学院,山西,——,师范,山西省教育厅,本科,www.tynu.edu.cn
晋中学院,山西,——,师范,山西省教育厅,本科,www.sxjztc.edu.cn
运城学院,山西,——,师范,山西省教育厅,本科,www.ycu.edu.cn
忻州师范学院,山西,——,师范,山西省教育厅,本科,www.xztc.edu.cn
山西财经大学,山西,——,财经,山西省教育厅,本科,http://www.sxufe.edu.cn
内蒙古工业大学,内蒙古,——,工科,内蒙古自治区教育厅,本科,www.imut.edu.cn
内蒙古医科大学,内蒙古,——,医药,内蒙古自治区教育厅,本科,www.immu.edu.cn
包头医学院,内蒙古,——,医药,——,其它,http://www.btmc.cn/
内蒙古师范大学,内蒙古,——,师范,内蒙古自治区教育厅,本科,www.imnu.edu.cn
内蒙古财经学院,内蒙古,——,财经,内蒙古自治区教育厅,本科,www.imfec.edu.cn
沈阳工业大学,辽宁,——,工科,辽宁省教育厅,本科,www.sut.edu.cn
沈阳航空工业学院,辽宁,——,工科,——,本科,http://www.sau.edu.cn
辽宁科技大学,辽宁,——,工科,辽宁省教育厅,本科,www.ustl.edu.cn
辽宁工程技术大学,辽宁,——,工科,辽宁省教育厅,本科,www.lntu.edu.cn
辽宁石油化工大学,辽宁,——,工科,辽宁省教育厅,本科,www.lnpu.edu.cn
沈阳化工学院,辽宁,——,工科,——,本科,www.syuct.edu.cn
大连工业大学,辽宁,——,工科,辽宁省教育厅,本科,www.dlpu.edu.cn
辽宁工业大学,辽宁,——,工科,辽宁省教育厅,本科,http://www.lnut.edu.cn/
沈阳农业大学,辽宁,——,农业,辽宁省教育厅,本科,http://www.syau.edu.cn
大连水产学院,辽宁,——,农业,——,本科,http://www.dlou.edu.cn
中国医科大学,辽宁,——,医药,辽宁省教育厅,本科,www.cmu.edu.cn
辽宁医学院,辽宁,——,医药,辽宁省教育厅,本科,www.jzmu.edu.cn
大连医科大学,辽宁,——,医药,辽宁省教育厅,本科,www.dlmedu.edu.cn
辽宁中医药大学,辽宁,——,医药,辽宁省教育厅,本科,www.lnutcm.edu.cn
沈阳药科大学,辽宁,——,医药,辽宁省教育厅,本科,www.syphu.edu.cn
沈阳医学院,辽宁,——,医药,辽宁省教育厅,本科,www.symc.edu.cn
辽宁师范大学,辽宁,——,师范,辽宁省教育厅,本科,www.lnnu.edu.cn
沈阳师范大学,辽宁,——,师范,辽宁省教育厅,本科,www.synu.edu.cn
鞍山师范学院,辽宁,——,师范,辽宁省教育厅,本科,www.asnc.edu.cn
大连外国语大学,辽宁,——,语言,辽宁省教育厅,本科,www.dlufl.edu.cn
东北财经大学,辽宁,——,财经,辽宁省教育厅,本科,http://www.dufe.edu.cn
中国刑事警察学院,辽宁,——,政法,公安部,本科,www.ccpc.edu.cn
沈阳体育学院,辽宁,——,体育,辽宁省教育厅,本科,www.syty.edu.cn
沈阳音乐学院,辽宁,——,艺术,辽宁省教育厅,本科,www.sycm.com.cn
鲁迅美术学院,辽宁,——,艺术,辽宁省教育厅,本科,www.lumei.edu.cn
长春理工大学,吉林,——,工科,吉林省教育厅,本科,www.cust.edu.cn
东北电力大学,吉林,——,工科,吉林省教育厅,本科,http://www.nedu.edu.cn/
长春工业大学,吉林,——,工科,吉林省教育厅,本科,http://www.ccut.edu.cn
吉林建筑大学,吉林,——,工科,吉林省教育厅,本科,http://www.jlju.edu.cn
吉林化工学院,吉林,——,工科,吉林省教育厅,本科,www.jlict.edu.cn
吉林农业大学,吉林,——,农业,吉林省教育厅,本科,http://www.jlau.edu.cn
通化师范学院,吉林,——,师范,吉林省教育厅,本科,www.thnu.edu.cn
吉林师范大学,吉林,——,师范,吉林省教育厅,本科,http://www.jlnu.edu.cn
吉林工程技术师范学院,吉林,——,师范,吉林省教育厅,本科,www.jltiet.net
长春师范大学,吉林,——,师范,吉林省教育厅,本科,www.cncnc.edu.cn
白城师范学院,吉林,——,师范,吉林省教育厅,本科,www.bcsfxy.com
长春税务学院,吉林,——,财经,——,本科,http://www.jlufe.edu.cn
吉林体育学院,吉林,——,体育,吉林省教育厅,本科,www.jlty.com.cn
吉林艺术学院,吉林,——,艺术,吉林省教育厅,本科,www.jlart.edu.cn
黑龙江大学,黑龙江,——,综合,黑龙江省教育厅,本科,www.hlju.edu.cn
燕山大学,河北,——,工科,河北省教育厅,本科,——
黑龙江科技大学,黑龙江,——,工科,黑龙江省教育厅,本科,http://www.usth.edu.cn
大庆石油学院,黑龙江,——,工科,——,本科,www.dqpi.edu.cn
齐齐哈尔大学,黑龙江,——,综合,黑龙江省教育厅,本科,www.qqhru.edu.cn
黑龙江八一农垦大学,黑龙江,——,农业,黑龙江省教育厅,本科,http://www.hlau.cn
黑龙江中医药大学,黑龙江,——,医药,黑龙江省教育厅,本科,www.hljucm.net
牡丹江医学院,黑龙江,——,医药,黑龙江省教育厅,本科,——
哈尔滨师范大学,黑龙江,——,师范,黑龙江省教育厅,本科,www.hrbnu.edu.cn
牡丹江师范学院,黑龙江,——,师范,黑龙江省教育厅,本科,www.mdjnu.cn
绥化学院,黑龙江,——,综合,黑龙江省教育厅,本科,www.shxy.net
哈尔滨商业大学,黑龙江,——,财经,黑龙江省教育厅,本科,www.hrbcu.edu.cn
哈尔滨体育学院,黑龙江,——,体育,黑龙江省教育厅,本科,www.hrbipe.edu.cn
上海理工大学,上海,——,工科,上海市教育委员会,本科,http://www.usst.edu.cn
上海电力学院,上海,——,工科,上海市教育委员会,本科,www.shiep.edu.cn
上海水产大学,上海,——,农业,——,其它,http://www.shfu.edu.cn
上海师范大学,上海,——,师范,上海市教育委员会,本科,www.shnu.edu.cn
上海对外经贸大学,上海,——,财经,上海市教育委员会,本科,www.shift.edu.cn
华东政法大学,上海,——,政法,上海市教育委员会,本科,www.ecupl.edu.cn
上海体育学院,上海,——,体育,上海市教育委员会,本科,http://www.sus.edu.cn
上海音乐学院,上海,——,艺术,上海市教育委员会,本科,www.shcmusic.edu.cn
上海戏剧学院,上海,——,艺术,上海市教育委员会,本科,www.sta.edu.cn
南京工业大学,江苏,——,工科,江苏省教育厅,本科,——
江苏工业学院,江苏,——,工科,——,本科,www.
南京林业大学,江苏,——,林业,江苏省教育厅,本科,www.njfu.edu.cn
江苏大学,江苏,——,综合,江苏省教育厅,本科,www.ujs.edu.cn
盐城工学院,江苏,——,工科,江苏省教育厅,本科,www.ycit.edu.cn
天津农学院,天津,——,农业,天津市教育委员会,本科,www.tjau.edu.cn
天津中医药大学,天津,——,医药,天津市教育委员会,本科,www.tjutcm.edu.cn
天津师范大学,天津,——,师范,天津市教育委员会,本科,www.tjnu.edu.cn
天津外国语学院,天津,——,语言,——,本科,http://zsb.tjfsu.edu.cn
天津商业大学,天津,——,财经,天津市教育委员会,本科,http://zs.tjcu.edu.cn
天津体育学院,天津,——,体育,天津市教育委员会,本科,www.tjipe.edu.cn
天津音乐学院,天津,——,艺术,天津市教育委员会,本科,www.tjcm.edu.cn
天津美术学院,天津,——,艺术,天津市教育委员会,本科,www.tjarts.edu.cn
河北大学,河北,——,综合,河北省教育厅,本科,www.hbu.edu.cn
石家庄经济学院,河北,——,财经,河北省教育厅,本科,www.sjzue.edu.cn
河北科技大学,河北,——,工科,河北省教育厅,本科,www.hebust.edu.cn
河北建筑工程学院,河北,——,工科,河北省教育厅,本科,www.hebiace.edu.cn
华北煤炭医学院,河北,——,医药,——,本科,www.heuu.edu.cn
承德医学院,河北,——,医药,河北省教育厅,本科,http://www.cdmc.edu.cn
河北师范大学,河北,——,师范,河北省教育厅,本科,www.hebtu.edu.cn
唐山师范学院,河北,——,师范,河北省教育厅,本科,www.tstc.edu.cn
廊坊师范学院,河北,——,师范,河北省教育厅,本科,http://www.lfsfxy.edu.cn
邢台学院,河北,——,师范,河北省教育厅,本科,——
石家庄铁道学院,河北,——,工科,——,本科,www.hsvtc.cn
山西大学,山西,——,综合,山西省教育厅,本科,www.sxu.edu.cn
山西农业大学,山西,——,农业,山西省教育厅,本科,www.sxau.edu.cn
山西医科大学,山西,——,医药,山西省教育厅,本科,www.sxmu.edu.cn
长治医学院,山西,——,医药,山西省教育厅,本科,www.czmc.com
山西师范大学,山西,——,师范,山西省教育厅,本科,www.sxnu.edu.cn
太原师范学院,山西,——,师范,山西省教育厅,本科,www.tynu.edu.cn
晋中学院,山西,——,师范,山西省教育厅,本科,www.sxjztc.edu.cn
运城学院,山西,——,师范,山西省教育厅,本科,www.ycu.edu.cn
忻州师范学院,山西,——,师范,山西省教育厅,本科,www.xztc.edu.cn
山西财经大学,山西,——,财经,山西省教育厅,本科,http://www.sxufe.edu.cn
内蒙古工业大学,内蒙古,——,工科,内蒙古自治区教育厅,本科,www.imut.edu.cn
内蒙古医科大学,内蒙古,——,医药,内蒙古自治区教育厅,本科,www.immu.edu.cn
包头医学院,内蒙古,——,医药,——,其它,http://www.btmc.cn/
内蒙古师范大学,内蒙古,——,师范,内蒙古自治区教育厅,本科,www.imnu.edu.cn
内蒙古财经学院,内蒙古,——,财经,内蒙古自治区教育厅,本科,www.imfec.edu.cn
沈阳工业大学,辽宁,——,工科,辽宁省教育厅,本科,www.sut.edu.cn
沈阳航空工业学院,辽宁,——,工科,——,本科,http://www.sau.edu.cn
辽宁科技大学,辽宁,——,工科,辽宁省教育厅,本科,www.ustl.edu.cn
辽宁工程技术大学,辽宁,——,工科,辽宁省教育厅,本科,www.lntu.edu.cn
辽宁石油化工大学,辽宁,——,工科,辽宁省教育厅,本科,www.lnpu.edu.cn
沈阳化工学院,辽宁,——,工科,——,本科,www.syuct.edu.cn
大连工业大学,辽宁,——,工科,辽宁省教育厅,本科,www.dlpu.edu.cn
辽宁工业大学,辽宁,——,工科,辽宁省教育厅,本科,http://www.lnut.edu.cn/
沈阳农业大学,辽宁,——,农业,辽宁省教育厅,本科,http://www.syau.edu.cn
大连水产学院,辽宁,——,农业,——,本科,http://www.dlou.edu.cn
中国医科大学,辽宁,——,医药,辽宁省教育厅,本科,www.cmu.edu.cn
辽宁医学院,辽宁,——,医药,辽宁省教育厅,本科,www.jzmu.edu.cn
大连医科大学,辽宁,——,医药,辽宁省教育厅,本科,www.dlmedu.edu.cn
